,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
85,but lots of rewards.,104_body,no_entity,20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,0,0,1,0,0,0,0,0,0,82,24.0,0,54,25,57,0,0,0,1,0,1,1,1.0,0.0,1.4385964912280702,0.8333333333333334,0.37037037037037035,1,0,0,0
86,"Hi Aunt Mary and Uncle Bob,  ",105_body,no_entity,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,8,186.0,0,780,3,5,0,0,7,0,0,0,1,0.125,0.875,0.2,0.15591397849462366,0.03717948717948718,1,0,1,1
87,,105_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,8,186.0,0,780,3,5,0,0,6,0,0,0,1,0.25,0.75,0.4,0.0,0.0,1,0,1,1
88,            Sorry it has taken me so long to write.  Life is not good here at Enron.  I have been asked to stay on until the company I work for is sold.  I have been told I will be a part of the new company in it's proposed format.  Many things can change between now and then and I am very skeptical as the company has told so many lies to so many people.  It was so sad the day they let all those people go.  I felt sad and guilty because I still had a job.  Dick's company has basically been shut down.  He was asked to stay on as a key person to help close down the business.  His job will eventually end but we have no time frame.  I know you are probably wondering about our financial situation.  We had sold all our Enron stock in our 401K some time ago so we have done ok.,105_body,no_entity,780,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,8,186.0,0,780,3,5,0,0,5,0,0,0,1,0.375,0.625,0.6,4.193548387096774,1.0,0,1,0,0
89,             It is so wonderful that you will get to see everyone sometime during the holidays.  Please tell them hello and MERRY CHRISTMAS.  It sounds like everyone is doing well.  Michele is disappointed we are not coming home for Christmas but Dick is on call and he wants to work as long as possible.  He keeps saying he is going to retire but I think he will get bored and end up going back to work especially if I am still working.  I wish I could say more but for so long now our lives have been consumed with being part of the biggest bankrupcy in history and it has become very depressing.  Take care.,105_body,no_entity,610,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,8,186.0,0,780,3,5,0,0,4,0,0,1,1,0.5,0.5,0.8,3.2795698924731185,0.782051282051282,0,1,0,0
90,,105_body,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,8,186.0,0,780,3,5,0,0,3,0,0,1,1,0.625,0.375,1.0,0.0,0.0,1,0,1,1
91,All our love.,105_body,no_entity,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,8,186.0,0,780,3,5,0,0,2,0,0,1,1,0.75,0.25,1.2,0.06989247311827956,0.016666666666666666,1,0,1,1
92,,105_body,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,8,186.0,0,780,3,5,0,0,1,0,1,1,1,0.875,0.125,1.4,0.0,0.0,1,0,1,1
93,P.S.  Next time I write I promise to be more upbeat.,105_body,no_entity,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,8,186.0,0,780,3,5,0,0,0,1,0,1,1,1.0,0.0,1.6,0.27956989247311825,0.06666666666666667,1,0,1,1
94,Here is a schedule that I received from Phillip.  ,106_body,no_entity,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,14,0,0,0,0,0.06666666666666667,0.9333333333333333,0.09090909090909091,0.9259259259259259,0.3937007874015748,1,0,0,0
95,,106_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,54.0,0,127,4,11,2,1,13,0,0,0,0,0.13333333333333333,0.8666666666666667,0.18181818181818182,0.0,0.0,1,0,1,1
96,"I'm not sure if I'm reading the schedule correctly, but here are some items to think about:",106_body,no_entity,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,12,0,0,0,0,0.2,0.8,0.2727272727272727,1.6851851851851851,0.7165354330708661,0,1,0,0
97,,106_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,54.0,0,127,4,11,2,1,11,0,0,0,0,0.26666666666666666,0.7333333333333333,0.36363636363636365,0.0,0.0,1,0,1,1
98,1)	The price to Trigen is a 3 month average of NGW and IF for Z3 and Z4 times a premium.,106_body,no_entity,88,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,10,0,0,0,1,0.3333333333333333,0.6666666666666666,0.45454545454545453,1.6296296296296295,0.6929133858267716,0,1,0,0
99,"2)	Because only one month at a time rolls off the books, there will always be an OA variance.",106_body,no_entity,93,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,9,0,0,0,1,0.4,0.6,0.5454545454545454,1.7222222222222223,0.7322834645669292,0,1,0,0
100,3)	The OA variance due to the 3 month rolling average will eventually flatten out over time.,106_body,no_entity,92,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,8,0,0,0,1,0.4666666666666667,0.5333333333333333,0.6363636363636364,1.7037037037037037,0.7244094488188977,0,1,0,0
101,"4)	This OA variance, however, doesn't address the fact that Andy is getting 50% Z3 and 50% Z4 and having to deliver Z4.",106_body,no_entity,119,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,7,0,0,0,1,0.5333333333333333,0.4666666666666667,0.7272727272727273,2.2037037037037037,0.937007874015748,0,1,0,0
102,"5)	For November 2001, there was some gas that was delivered at Z3, but the price was not adjusted for fuel and transport, so if",106_body,no_entity,127,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,6,0,0,0,1,0.6,0.4,0.8181818181818182,2.3518518518518516,1.0,0,1,0,0
103,"	you deliver gas at Station 65, you do not get the same price as you would for Station 85.",106_body,no_entity,90,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,5,0,0,0,1,0.6666666666666666,0.3333333333333333,0.9090909090909091,1.6666666666666667,0.7086614173228346,0,1,0,0
104,,106_body,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,54.0,0,127,4,11,2,1,4,0,0,1,1,0.7333333333333333,0.26666666666666666,1.0,0.0,0.0,1,0,1,1
105,Hopefully this makes sense.,106_body,no_entity,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,15,54.0,0,127,4,11,2,1,3,0,0,1,1,0.8,0.2,1.0909090909090908,0.5,0.2125984251968504,1,0,1,1
106,,106_body,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,15,54.0,0,127,4,11,2,1,2,0,0,1,1,0.8666666666666667,0.13333333333333333,1.1818181818181819,0.0,0.0,1,0,1,1
107,Diane,106_body,signature,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,1,15,54.0,0,127,4,11,2,1,1,0,1,1,1,0.9333333333333333,0.06666666666666667,1.2727272727272727,0.09259259259259259,0.03937007874015748,1,0,1,1
108,x-37059,106_body,signature,7,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,1,0,0,0,1,1,0,15,54.0,0,127,4,11,2,1,0,1,0,1,1,1.0,0.0,1.3636363636363635,0.12962962962962962,0.05511811023622047,1,0,1,1
109,"Due to current business circumstances, on November 28, 2001, Enron's Board of Directors adopted an amendment to the Enron Corp. Savings Plan.  The amendment includes the following changes, which became effective on November 29:",107_body,no_entity,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,13,0,0,0,0,0.07142857142857142,0.9285714285714286,0.1111111111111111,1.923728813559322,0.4530938123752495,0,1,0,0
110,,107_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,118.0,0,501,5,9,0,0,12,0,0,0,0,0.14285714285714285,0.8571428571428571,0.2222222222222222,0.0,0.0,1,0,1,1
111,"·	Savings Plan contributions that are deducted from your November 30 paycheck will be matched by Enron in cash rather than Enron stock.  The cash match will be placed into the Fidelity Freedom 2000 fund, the default fund for the Plan.  ",107_body,no_entity,236,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,·,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,11,0,0,0,0,0.21428571428571427,0.7857142857142857,0.3333333333333333,2.0,0.47105788423153694,0,1,0,0
112,,107_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,118.0,0,501,5,9,0,0,10,0,0,0,1,0.2857142857142857,0.7142857142857143,0.4444444444444444,0.0,0.0,1,0,1,1
113,"·	After November 30, Enron will no longer match your savings plan contributions.  As an exception, the company will continue the union matching contributions to the Plan.",107_body,no_entity,170,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,·,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,9,0,0,0,1,0.35714285714285715,0.6428571428571429,0.5555555555555556,1.4406779661016949,0.3393213572854291,0,1,0,0
114,,107_body,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,118.0,0,501,5,9,0,0,8,0,0,0,1,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.0,0.0,1,0,1,1
115,"·	The Savings Plan has always permitted employees to place their contributions in Enron stock or one or more alternative investment options.  Effective immediately, diversification within the Plan will ALSO be allowed, regardless of your age, from COMPANY contribution accounts.  This removes the restriction for all employees under the age of 50 to diversify the company contributions held in their account.  These accounts include all prior company contributions, QNEC, and company match accounts.  ",107_body,no_entity,501,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,·,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,7,0,0,0,1,0.5,0.5,0.7777777777777778,4.245762711864407,1.0,0,1,0,0
116,,107_body,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,118.0,0,501,5,9,0,0,6,0,0,0,1,0.5714285714285714,0.42857142857142855,0.8888888888888888,0.0,0.0,1,0,1,1
117,To move funds:,107_body,no_entity,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,5,0,0,0,1,0.6428571428571429,0.35714285714285715,1.0,0.11864406779661017,0.027944111776447105,1,0,1,1
118,"On the Web, choose ""Savings Plan--Restricted Employer Acct Transfer/Reallocation"" from the drop down menu.",107_body,no_entity,106,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,4,0,0,1,1,0.7142857142857143,0.2857142857142857,1.1111111111111112,0.8983050847457628,0.21157684630738524,1,0,0,0
119,"On Voice Response, choose ""request for fund transfer/reallocation of your restricted employer accounts.""",107_body,no_entity,104,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,3,0,0,1,1,0.7857142857142857,0.21428571428571427,1.2222222222222223,0.8813559322033898,0.20758483033932135,1,0,0,0
120,"This will allow you to move money from the four formerly restricted accounts: Company Matching, Union Matching, Prior Matching, and QNEC.",107_body,no_entity,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,2,0,0,1,1,0.8571428571428571,0.14285714285714285,1.3333333333333333,1.1610169491525424,0.27345309381237526,0,1,0,0
121,,107_body,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,14,118.0,0,501,5,9,0,0,1,0,1,1,1,0.9285714285714286,0.07142857142857142,1.4444444444444444,0.0,0.0,1,0,1,1
122,"To avoid phone delays, we recommend that you access your account through the web at http://resources.hewitt.com/enron or through benefits.enron.com.",107_body,no_entity,148,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,14,118.0,0,501,5,9,0,0,0,1,0,1,1,1.0,0.0,1.5555555555555556,1.2542372881355932,0.2954091816367265,0,1,0,0
123,"Dear Andy, ",108_body,no_entity,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,1,10,96.0,11,249,0,10,0,0,9,0,0,0,1,0.1,0.9,0.1,0.11458333333333333,0.04417670682730924,1,0,1,1
124,"Have been reading about the troubles at Enron, hope this hasn't affected your job. ",108_body,no_entity,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,8,0,0,0,1,0.2,0.8,0.2,0.8645833333333334,0.3333333333333333,1,0,0,0
125,"Are you and Dick going to Omaha for Christmas? Lisa, Billy and Madison will be here on the 23rd and stay for about a week. Steve, Lenora and the boys can't come until the week after Christmas. It's a very busy time of year for Steve, at work.  ",108_body,no_entity,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,7,0,0,0,1,0.3,0.7,0.3,2.5416666666666665,0.9799196787148594,0,1,0,0
126,"Lori, Jeff and their families will be here as usual. ",108_body,no_entity,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,6,0,0,0,1,0.4,0.6,0.4,0.5520833333333334,0.21285140562248997,1,0,1,0
127,"Did you have a good Thanksgiving? We had a nice quiet day, just Lori, Jeff and their families. Lisa and Billy stayed in Austin this year as it has been a very busy football season for them. ",108_body,no_entity,190,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,5,0,0,0,1,0.5,0.5,0.5,1.9791666666666667,0.7630522088353414,0,1,0,0
128,"Jeff and Marsha are back together and seem to be getting along very well. They got a new puppy last week. It's an 11 week old female, yellow Labrador. They named her Gypsy. She is really cute but is going to get pretty big. Oh well, not my problem. ",108_body,no_entity,249,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,4,0,0,1,1,0.6,0.4,0.6,2.59375,1.0,0,1,0,0
129,Hope this finds you and Dick doing well. ,108_body,no_entity,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,3,0,0,1,1,0.7,0.3,0.7,0.4270833333333333,0.1646586345381526,1,0,1,1
130,"Love, Aunt Mary Lou ",108_body,no_entity,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,1,10,96.0,11,249,0,10,0,0,2,0,0,1,1,0.8,0.2,0.8,0.20833333333333334,0.08032128514056225,1,0,1,1
131,P.S. Uncle Bob sends his love. ,108_body,no_entity,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,1,0,1,1,1,0.9,0.1,0.9,0.3229166666666667,0.12449799196787148,1,0,1,1
132,P.P.S. Come see us anytime!!!! ,108_body,no_entity,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P,0,0,1,0,0,0,0,0,0,10,96.0,11,249,0,10,0,0,0,1,0,1,1,1.0,0.0,1.0,0.3229166666666667,0.12449799196787148,1,0,1,1
133,"Since the Stingray gas never showed up, the withdrawals were higher than I thought.",109_body,no_entity,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,3,37.0,0,83,1,2,0,0,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,2.2432432432432434,1.0,0,1,0,0
134,,109_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,3,37.0,0,83,1,2,0,0,1,0,1,1,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
135,Here is the corrected sheet.,109_body,no_entity,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,3,37.0,0,83,1,2,0,0,0,1,0,1,1,1.0,0.0,1.5,0.7567567567567568,0.3373493975903614,1,0,0,0
136,Please read the document at:,10_body,no_entity,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,3,22.0,0,37,1,2,0,0,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,1.2727272727272727,0.7567567567567568,0,1,0,0
137,,10_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,3,22.0,0,37,1,2,0,0,1,0,1,1,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
138,http://172.17.172.62/inf/default.html,10_body,no_entity,37,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,h,0,0,1,0,0,0,0,1,0,3,22.0,0,37,1,2,0,0,0,1,0,1,1,1.0,0.0,1.5,1.6818181818181819,1.0,0,1,0,0
139,"As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus.",110_body,no_entity,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,12,90.0,0,542,6,6,0,0,11,0,0,0,0,0.08333333333333333,0.9166666666666666,0.16666666666666666,1.1555555555555554,0.1918819188191882,0,1,0,0
140,,110_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,90.0,0,542,6,6,0,0,10,0,0,0,1,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.0,1,0,1,1
141,,110_body,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,90.0,0,542,6,6,0,0,9,0,0,0,1,0.25,0.75,0.5,0.0,0.0,1,0,1,1
142,"	Enron Center North, 1400 Smith St., approximately  3:15 PM on Thursday, December 20th, 2001",110_body,no_entity,92,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,1,0,12,90.0,0,542,6,6,0,0,8,0,0,0,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0222222222222221,0.16974169741697417,0,1,0,0
143,,110_body,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,90.0,0,542,6,6,0,0,7,0,0,0,1,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.0,0.0,1,0,1,1
144,"	Enron Center South, 1500 Louisiana St., approximately 3:45 PM on Thursday, December 20th, 2001",110_body,no_entity,95,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,1,0,12,90.0,0,542,6,6,0,0,6,0,0,0,1,0.5,0.5,1.0,1.0555555555555556,0.1752767527675277,0,1,0,0
145,,110_body,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,90.0,0,542,6,6,0,0,5,0,0,0,1,0.5833333333333334,0.4166666666666667,1.1666666666666667,0.0,0.0,1,0,1,1
146,"Please advise all clients, contractors, and visitors that this will be a fire drill only. The fire alarm will sound at 3:15 PM in Enron Center North and 3:45 PM in Enron Center South. You will be asked to go to the stairwell and standby.  Do not go into the stairwell.  Further instructions will be given over the public address system.  If you experience any difficulties in hearing either the fire alarm or any announcements over the public address system, please notify the Facilities Help Desk by e-mail at facilitieshelpdesk1@enron.com. ",110_body,no_entity,542,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,12,90.0,0,542,6,6,0,0,4,0,0,1,1,0.6666666666666666,0.3333333333333333,1.3333333333333333,6.022222222222222,1.0,0,1,0,0
147,,110_body,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,90.0,0,542,6,6,0,0,3,0,0,1,1,0.75,0.25,1.5,0.0,0.0,1,0,1,1
148,Anyone that is mobility impaired or medically disabled may be excused from participating in this drill by sending an e-mail to Harry Grubbs. ,110_body,no_entity,141,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,12,90.0,0,542,6,6,0,0,2,0,0,1,1,0.8333333333333334,0.16666666666666666,1.6666666666666667,1.5666666666666667,0.26014760147601473,0,1,0,0
149,,110_body,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,90.0,0,542,6,6,0,0,1,0,1,1,1,0.9166666666666666,0.08333333333333333,1.8333333333333333,0.0,0.0,1,0,1,1
150,"If you have any questions or need any additional information, please contact Harry Grubbs at 713-853-5417.",110_body,no_entity,106,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,12,90.0,0,542,6,6,0,0,0,1,0,1,1,1.0,0.0,2.0,1.1777777777777778,0.19557195571955718,0,1,0,0
151,Dear Enron Employee:,111_body,no_entity,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,1,25,61.0,0,456,10,15,0,0,24,0,0,0,0,0.04,0.96,0.06666666666666667,0.32786885245901637,0.043859649122807015,1,0,1,1
152,,111_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,23,0,0,0,0,0.08,0.92,0.13333333333333333,0.0,0.0,1,0,1,1
153,"Houston Ballet is presenting The Nutcracker through Sunday, December 30.  The production has been hailed by the Houston chronicle as ""the crown jewel of holiday entertainment,"" and is a perfect introduction to the world of ballet for families and audiences of all ages.  Enron has been a long-time supporter of the Ballet, and we would like to thank you with a special invitation from Houston Ballet and TicketMaster for discount tickets to The Nutcracker.",111_body,no_entity,456,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,25,61.0,0,456,10,15,0,0,22,0,0,0,0,0.12,0.88,0.2,7.475409836065574,1.0,0,1,0,0
154,,111_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,21,0,0,0,0,0.16,0.84,0.26666666666666666,0.0,0.0,1,0,1,1
155,Click on the following links below to receive a 25% discount on tickets to any of the selected performances of The Nutcracker.,111_body,no_entity,126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,25,61.0,0,456,10,15,0,0,20,0,0,0,0,0.2,0.8,0.3333333333333333,2.0655737704918034,0.27631578947368424,0,1,0,0
156,,111_body,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,19,0,0,0,0,0.24,0.76,0.4,0.0,0.0,1,0,1,1
157,"To place your order, click on the link below to choose your day and time.  When requesting your tickets, you may choose from best available seats or a specific section, however, all ticket prices may not be available.  Ticketmaster service and handling charges will apply to your order.",111_body,no_entity,286,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,25,61.0,0,456,10,15,0,0,18,0,0,0,0,0.28,0.72,0.4666666666666667,4.688524590163935,0.6271929824561403,0,1,0,0
158,,111_body,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,17,0,0,0,0,0.32,0.68,0.5333333333333333,0.0,0.0,1,0,1,1
159,Your company code is: NUT1.,111_body,no_entity,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,1,0,0,0,0,0,0,25,61.0,0,456,10,15,0,0,16,0,0,0,0,0.36,0.64,0.6,0.4426229508196721,0.05921052631578947,1,0,1,1
160,,111_body,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,15,0,0,0,0,0.4,0.6,0.6666666666666666,0.0,0.0,1,0,1,1
161,Happy Holidays and enjoy Houston Ballet.,111_body,no_entity,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,25,61.0,0,456,10,15,0,0,14,0,0,0,0,0.44,0.56,0.7333333333333333,0.6557377049180327,0.08771929824561403,1,0,1,0
162,,111_body,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,13,0,0,0,0,0.48,0.52,0.8,0.0,0.0,1,0,1,1
163,Performance Dates and Times:,111_body,no_entity,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,25,61.0,0,456,10,15,0,0,12,0,0,0,0,0.52,0.48,0.8666666666666667,0.45901639344262296,0.06140350877192982,1,0,1,1
164,,111_body,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,25,61.0,0,456,10,15,0,0,11,0,0,0,0,0.56,0.44,0.9333333333333333,0.0,0.0,1,0,1,1
